Gene,Difference,Cluster0Mean,Cluster1Mean,AbsDiff
ZNF730,-0.0004220508166969147,0.0009818965517241378,0.0014039473684210526,0.0004220508166969147
CACNG2,0.00042086206896551725,0.00042086206896551725,0.0,0.00042086206896551725
TRIM51,-0.00042086206896551704,0.001814137931034483,0.002235,0.00042086206896551704
NPHS1,-0.0004203811252268603,0.0002567241379310345,0.0006771052631578948,0.0004203811252268603
WDR87,0.00041982758620689656,0.00041982758620689656,0.0,0.00041982758620689656
CADM2,0.0004195989110707811,0.003436862068965518,0.003017263157894737,0.0004195989110707811
HOXA11,0.0004194827586206897,0.0004194827586206897,0.0,0.0004194827586206897
HSPB2,0.00041713248638838504,0.006253448275862069,0.005836315789473684,0.00041713248638838504
PCDHGA8,-0.00041560707803992795,0.004958103448275863,0.005373710526315791,0.00041560707803992795
TPTE,0.00041517241379310346,0.00041517241379310346,0.0,0.00041517241379310346
MEIOSIN,-0.0004142105263157895,0.0,0.0004142105263157895,0.0004142105263157895
IL33,-0.000414092558983666,0.00041827586206896555,0.0008323684210526316,0.000414092558983666
SLC13A1,-0.00041394736842105263,0.0,0.00041394736842105263,0.00041394736842105263
ADRA1D,0.0004129310344827586,0.0004129310344827586,0.0,0.0004129310344827586
NKAIN1,0.00041248638838475496,0.0007382758620689655,0.00032578947368421056,0.00041248638838475496
OR9Q1,0.00041224137931034484,0.00041224137931034484,0.0,0.00041224137931034484
CSF3,-0.0004119963702359352,0.0035487931034482757,0.003960789473684211,0.0004119963702359352
FBLIM1,-0.00041182395644283115,0.0025089655172413797,0.002920789473684211,0.00041182395644283115
PCDH10,0.00041051724137931037,0.00041051724137931037,0.0,0.00041051724137931037
MIP,0.00040922867513611605,0.0016789655172413792,0.0012697368421052632,0.00040922867513611605
GPR152,-0.00040887477313974324,0.02565586206896552,0.026064736842105262,0.00040887477313974324
PLPP4,-0.00040818148820326685,0.0002573448275862069,0.0006655263157894737,0.00040818148820326685
SULT1E1,-0.00040800362976406565,0.002566206896551724,0.0029742105263157897,0.00040800362976406565
EDIL3,-0.00040645190562613415,0.0009977586206896553,0.0014042105263157895,0.00040645190562613415
GPR158,-0.0004063157894736842,0.0,0.0004063157894736842,0.0004063157894736842
CRISPLD1,0.00040598911070780386,0.0014636206896551723,0.0010576315789473684,0.00040598911070780386
C2orf80,0.0004058802177858439,0.0010398275862068965,0.0006339473684210526,0.0004058802177858439
CAMK1G,-0.00040569872958257764,0.0018698275862068963,0.002275526315789474,0.00040569872958257764
YIPF7,0.0004037105263157895,0.000544,0.00014028947368421052,0.0004037105263157895
SLC29A4,0.0004036016333938408,0.09430570689655172,0.09390210526315788,0.0004036016333938408
ASCL5,-0.000402894736842109,0.01601,0.01641289473684211,0.000402894736842109
FMN2,-0.0004025989110707804,0.00024213793103448276,0.0006447368421052632,0.0004025989110707804
CDH18,0.0004023103448275862,0.0004023103448275862,0.0,0.0004023103448275862
NDNF,-0.0004022894736842105,0.0,0.0004022894736842105,0.0004022894736842105
LRRC31,0.00039999999999999996,0.00039999999999999996,0.0,0.00039999999999999996
FOLH1,-0.00039947368421052636,0.0,0.00039947368421052636,0.00039947368421052636
NPAS4,-0.00039897640653357514,0.001998655172413793,0.0023976315789473682,0.00039897640653357514
SIX4,-0.00039789473684210527,0.0,0.00039789473684210527,0.00039789473684210527
UGT1A6,0.00039689655172413794,0.00039689655172413794,0.0,0.00039689655172413794
HOXC6,0.0003960072595281306,0.0014125862068965517,0.001016578947368421,0.0003960072595281306
ANKRD18B,0.0003948911070780401,0.0029412068965517244,0.0025463157894736843,0.0003948911070780401
KCNJ6,-0.00039379038112522674,0.00035855172413793107,0.0007523421052631578,0.00039379038112522674
LOC107985043,0.00039241379310344824,0.00039241379310344824,0.0,0.00039241379310344824
FAM133A,-0.00039236842105263154,0.0,0.00039236842105263154,0.00039236842105263154
KCNJ4,-0.0003915970961887484,0.00580603448275862,0.006197631578947369,0.0003915970961887484
MARK1,-0.00039125680580762243,0.0008326379310344828,0.0012238947368421052,0.00039125680580762243
TMPRSS7,-0.00038821234119782203,0.0007631034482758621,0.001151315789473684,0.00038821234119782203
AGTR1,0.00038810344827586206,0.00038810344827586206,0.0,0.00038810344827586206
ATP12A,0.00038672413793103445,0.00038672413793103445,0.0,0.00038672413793103445
USH2A,-0.000385535390199637,0.00023251724137931038,0.0006180526315789474,0.000385535390199637
KIF26B,-0.00038418602540834634,0.006534103448275864,0.00691828947368421,0.00038418602540834634
DMRTA1,0.00038155172413793104,0.00038155172413793104,0.0,0.00038155172413793104
ACE2,-0.0003805353901996365,0.0026155172413793106,0.002996052631578947,0.0003805353901996365
CALHM4,-0.0003805263157894737,0.0,0.0003805263157894737,0.0003805263157894737
SELE,-0.00037971869328493665,0.0010339655172413793,0.001413684210526316,0.00037971869328493665
TAF7L,-0.0003793103448275861,0.0018156896551724138,0.002195,0.0003793103448275861
PABPC5,0.00037879310344827587,0.00037879310344827587,0.0,0.00037879310344827587
CCDC179,-0.0003786842105263158,0.0,0.0003786842105263158,0.0003786842105263158
CRLF1,0.0003777223230490012,0.017784827586206895,0.017407105263157894,0.0003777223230490012
XKR5,-0.00037718693284936476,0.0001846551724137931,0.0005618421052631579,0.00037718693284936476
AQP2,0.00037580762250453677,0.002333965517241379,0.001958157894736842,0.00037580762250453677
FSHR,-0.0003757894736842105,0.0,0.0003757894736842105,0.0003757894736842105
ACTL9,-0.00037474591651542617,0.004665517241379311,0.005040263157894737,0.00037474591651542617
CDH22,0.0003732758620689655,0.0003732758620689655,0.0,0.0003732758620689655
RANBP17,0.00037223411978221403,0.0014956551724137931,0.001123421052631579,0.00037223411978221403
GABRA4,0.0003706724137931034,0.0003706724137931034,0.0,0.0003706724137931034
IGFBP5,0.00036993647912885656,0.0009986206896551724,0.0006286842105263158,0.00036993647912885656
GALNT16,-0.00036773321234119766,0.001702793103448276,0.0020705263157894736,0.00036773321234119766
ADCY2,0.00036676678765880236,0.000952293103448276,0.0005855263157894736,0.00036676678765880236
TMEM47,0.0003643103448275862,0.0003643103448275862,0.0,0.0003643103448275862
RTBDN,0.0003637568058076227,0.003420862068965517,0.0030571052631578944,0.0003637568058076227
SEMA3D,-0.0003622785843920145,0.00023637931034482758,0.0005986578947368421,0.0003622785843920145
AADAT,0.0003613793103448276,0.0003613793103448276,0.0,0.0003613793103448276
DSC3,-0.0003605263157894737,0.0,0.0003605263157894737,0.0003605263157894737
ANTXR1,-0.00035978584392014476,0.002374293103448276,0.0027340789473684207,0.00035978584392014476
GRIN2A,0.0003583901996370237,0.0005127586206896553,0.00015436842105263156,0.0003583901996370237
LIPG,-0.00035815789473684213,0.0,0.00035815789473684213,0.00035815789473684213
PRND,0.00035689655172413794,0.00035689655172413794,0.0,0.00035689655172413794
AGXT,0.0003567241379310345,0.0003567241379310345,0.0,0.0003567241379310345
TBX2,0.00035625136116152444,0.0011996724137931034,0.000843421052631579,0.00035625136116152444
EFNA2,0.0003558620689655172,0.0003558620689655172,0.0,0.0003558620689655172
FCN2,-0.0003556261343012762,0.03129568965517241,0.03165131578947369,0.0003556261343012762
IGSF3,0.00035517967332123444,0.004548258620689655,0.004193078947368421,0.00035517967332123444
SH3GL3,0.0003541551724137931,0.0003541551724137931,0.0,0.0003541551724137931
MLPH,0.00035367241379310343,0.00035367241379310343,0.0,0.00035367241379310343
MARCHF4,-0.00035103176043557174,0.0005493103448275862,0.0009003421052631579,0.00035103176043557174
NR5A2,0.0003492758620689656,0.0009542758620689656,0.000605,0.0003492758620689656
TBX20,0.00034606170598911086,0.0007644827586206897,0.0004184210526315789,0.00034606170598911086
ITGBL1,0.00034603448275862073,0.00034603448275862073,0.0,0.00034603448275862073
ADRA1B,0.0003450154264972776,0.0006921206896551723,0.00034710526315789473,0.0003450154264972776
PDE1C,-0.00034370145190562617,0.00025898275862068965,0.0006026842105263158,0.00034370145190562617
SKIDA1,-0.0003429092558983669,0.0026078275862068965,0.0029507368421052634,0.0003429092558983669
USH1C,0.00034275862068965514,0.00034275862068965514,0.0,0.00034275862068965514
CLCA2,0.0003425862068965517,0.0003425862068965517,0.0,0.0003425862068965517
FAM83B,0.0003421551724137931,0.0003421551724137931,0.0,0.0003421551724137931
ANO4,0.0003412068965517241,0.0003412068965517241,0.0,0.0003412068965517241
NEUROD1,0.0003402758620689655,0.0003402758620689655,0.0,0.0003402758620689655
SLIT3,0.00033954174228675144,0.0012411206896551725,0.000901578947368421,0.00033954174228675144
UMOD,0.00033948275862068965,0.00033948275862068965,0.0,0.00033948275862068965
GARIN5B,0.00033896551724137933,0.00033896551724137933,0.0,0.00033896551724137933
MMP16,-0.0003376315789473684,0.0,0.0003376315789473684,0.0003376315789473684
FAT1,0.0003367105263157896,0.0019905,0.0016537894736842105,0.0003367105263157896
FNDC7,0.0003363520871143364,0.010937931034482758,0.010601578947368422,0.0003363520871143364
TAS2R42,0.0003361615245009073,0.003673793103448276,0.0033376315789473685,0.0003361615245009073
CYP2W1,-0.00033507259528130565,0.008689137931034483,0.009024210526315789,0.00033507259528130565
PIWIL3,-0.000333421052631579,0.0,0.000333421052631579,0.000333421052631579
LOC105375947,-0.00033212341197821904,0.010081034482758622,0.010413157894736841,0.00033212341197821904
NCS1,-0.0003318693284936544,0.03203655172413792,0.032368421052631574,0.0003318693284936544
POU3F3,0.00033172413793103447,0.00033172413793103447,0.0,0.00033172413793103447
FOXN4,0.0003313793103448276,0.0003313793103448276,0.0,0.0003313793103448276
HTR2A,0.0003312068965517245,0.0022062068965517244,0.001875,0.0003312068965517245
SPP2,0.00033103448275862064,0.00033103448275862064,0.0,0.00033103448275862064
RTL4,-0.00033102540834845735,0.00037844827586206895,0.0007094736842105263,0.00033102540834845735
HTR1B,-0.00033100725952812937,0.007927413793103449,0.008258421052631578,0.00033100725952812937
INSYN2A,-0.0003295480943738662,0.0023202413793103446,0.002649789473684211,0.0003295480943738662
CCDC168,0.00032932758620689653,0.00032932758620689653,0.0,0.00032932758620689653
GMCL2,0.0003289655172413793,0.0003289655172413793,0.0,0.0003289655172413793
TP53AIP1,-0.0003288148820326678,0.000508448275862069,0.0008372631578947368,0.0003288148820326678
ADAM7,0.0003282758620689655,0.0003282758620689655,0.0,0.0003282758620689655
SMYD1,0.000328103448275862,0.000328103448275862,0.0,0.000328103448275862
SHISA9,0.0003280644283121597,0.0005198275862068966,0.00019176315789473685,0.0003280644283121597
EDN2,0.0003279310344827586,0.0003279310344827586,0.0,0.0003279310344827586
PCDHA12,0.0003253448275862069,0.0003253448275862069,0.0,0.0003253448275862069
CCDC33,0.00032455898366606155,0.0014686379310344827,0.001144078947368421,0.00032455898366606155
CPXM2,-0.00032239292196007286,0.005686896551724138,0.006009289473684211,0.00032239292196007286
NANOG,-0.00032184573502722297,0.0021562068965517243,0.0024780526315789472,0.00032184573502722297
ENPP6,0.0003217513611615245,0.0010101724137931035,0.0006884210526315789,0.0003217513611615245
PRDM6,0.0003212005444646098,0.0005470689655172414,0.0002258684210526316,0.0003212005444646098
CA10,0.00032,0.00032,0.0,0.00032
GRIA1,-0.00031995099818511795,0.0003212068965517241,0.0006411578947368421,0.00031995099818511795
PCLO,-0.00031907894736842105,0.0,0.00031907894736842105,0.00031907894736842105
BTG4,0.00031844827586206896,0.00031844827586206896,0.0,0.00031844827586206896
GRM1,0.0003148194192377496,0.0005587931034482759,0.00024397368421052632,0.0003148194192377496
EYA4,-0.0003118421052631579,0.0,0.0003118421052631579,0.0003118421052631579
NAALADL2,-0.0003117350272232305,0.000333896551724138,0.0006456315789473685,0.0003117350272232305
ZNF648,0.0003117123411978222,0.000640396551724138,0.00032868421052631577,0.0003117123411978222
RSPO3,-0.00031157894736842103,0.0,0.00031157894736842103,0.00031157894736842103
SLC9A2,0.0003110163339382953,0.005887068965517242,0.005576052631578947,0.0003110163339382953
HASPIN,-0.0003107894736842226,0.05574,0.05605078947368422,0.0003107894736842226
PI15,-0.00031026315789473686,0.0,0.00031026315789473686,0.00031026315789473686
AQP12B,-0.0003102377495462795,0.000412051724137931,0.0007222894736842105,0.0003102377495462795
GLRA2,0.00030879310344827585,0.00030879310344827585,0.0,0.00030879310344827585
SLC9C1,-0.00030801270417422867,0.0005667241379310344,0.0008747368421052631,0.00030801270417422867
GCKR,-0.00030768602540834876,0.0027681034482758622,0.003075789473684211,0.00030768602540834876
PRAME,-0.0003048820326678756,0.006678275862068966,0.006983157894736841,0.0003048820326678756
AMZ1,-0.000304850272232305,0.023927965517241377,0.024232815789473682,0.000304850272232305
KCNJ18,0.00030258620689655174,0.00030258620689655174,0.0,0.00030258620689655174
ADGRD2,0.0003022413793103448,0.0003022413793103448,0.0,0.0003022413793103448
CEACAM5,0.00030060798548094386,0.007960344827586207,0.0076597368421052634,0.00030060798548094386
DCC,0.0003001179673321234,0.0004582758620689655,0.0001581578947368421,0.0003001179673321234
VCAM1,-0.00029864791288566287,0.005512931034482758,0.005811578947368421,0.00029864791288566287
INSM2,-0.00029852994555353896,0.0009812068965517242,0.0012797368421052632,0.00029852994555353896
ASIC2,-0.0002968421052631579,0.0,0.0002968421052631579,0.0002968421052631579
ABCC9,-0.00029629310344827576,0.0006207068965517241,0.0009169999999999998,0.00029629310344827576
SORCS1,0.00029620689655172417,0.00029620689655172417,0.0,0.00029620689655172417
C5orf46,0.0002951724137931034,0.0002951724137931034,0.0,0.0002951724137931034
SLC1A6,-0.0002942105263157895,0.0,0.0002942105263157895,0.0002942105263157895
CLSTN2,0.00029351088929219595,0.0005363793103448275,0.00024286842105263157,0.00029351088929219595
CYP3A43,-0.00029328493647912883,0.0012972413793103448,0.0015905263157894737,0.00029328493647912883
ALLC,-0.0002931578947368421,0.0,0.0002931578947368421,0.0002931578947368421
PRDM7,-0.00029274047186932887,0.006951206896551724,0.007243947368421053,0.00029274047186932887
PCDHB11,0.00029241379310344825,0.00029241379310344825,0.0,0.00029241379310344825
RDH12,-0.0002917967332123385,0.01770741379310345,0.017999210526315788,0.0002917967332123385
SNCAIP,-0.0002916061705989109,0.0008315517241379311,0.001123157894736842,0.0002916061705989109
FHL5,-0.00029157894736842104,0.0,0.00029157894736842104,0.00029157894736842104
SOHLH2,0.0002902631578947368,0.001055,0.0007647368421052631,0.0002902631578947368
LRFN5,-0.0002892105263157895,0.0,0.0002892105263157895,0.0002892105263157895
MC2R,0.0002887931034482759,0.0002887931034482759,0.0,0.0002887931034482759
APOA1,0.0002882395644283192,0.09275534482758621,0.09246710526315789,0.0002882395644283192
NRXN2,-0.00028760980036297845,0.040118258620689656,0.040405868421052635,0.00028760980036297845
PCSK9,0.0002872504537205084,0.0028417241379310345,0.002554473684210526,0.0002872504537205084
MSI1,0.00028691470054446476,0.0013858620689655174,0.0010989473684210526,0.00028691470054446476
ENPP7,0.00028691470054446194,0.012155862068965516,0.011868947368421054,0.00028691470054446194
SPATA31E1,0.000286551724137931,0.000286551724137931,0.0,0.000286551724137931
VSX1,-0.00028609800362976406,0.0013125862068965517,0.0015986842105263157,0.00028609800362976406
HEYL,0.0002857350272232259,0.020483103448275863,0.020197368421052637,0.0002857350272232259
BRDT,0.0002855172413793103,0.0002855172413793103,0.0,0.0002855172413793103
MIPOL1,-0.0002849491833030853,4.1103448275862064e-05,0.00032605263157894736,0.0002849491833030853
KCNJ5,-0.0002846887477313976,0.0011027586206896552,0.0013874473684210528,0.0002846887477313976
SRRM3,0.0002843103448275865,0.003134310344827586,0.0028499999999999997,0.0002843103448275865
MUC5AC,0.0002840344827586207,0.0002840344827586207,0.0,0.0002840344827586207
MPDZ,-0.0002831578947368421,0.0,0.0002831578947368421,0.0002831578947368421
ADAMTS18,-0.0002824473684210526,0.0001615,0.0004439473684210526,0.0002824473684210526
LHFPL6,0.0002818058076224997,0.03200706896551724,0.03172526315789474,0.0002818058076224997
SMOC2,0.000281687840290381,0.0017387931034482757,0.0014571052631578948,0.000281687840290381
WT1,-0.00028157894736842106,0.0,0.00028157894736842106,0.00028157894736842106
GOLGA6L25,-0.0002812159709618875,0.0004243103448275862,0.0007055263157894737,0.0002812159709618875
TTBK1,-0.0002807658802177858,0.0009376551724137931,0.001218421052631579,0.0002807658802177858
BMP5,-0.00028026315789473683,0.0,0.00028026315789473683,0.00028026315789473683
DGKI,-0.0002797631578947367,0.0013540000000000002,0.0016337631578947369,0.0002797631578947367
CALB2,-0.0002786297640653356,0.001856896551724138,0.0021355263157894736,0.0002786297640653356
LAMA5,-0.0002784936479128808,0.1605991379310345,0.16087763157894738,0.0002784936479128808
TRPM8,-0.000276111615245009,0.0006533620689655172,0.0009294736842105262,0.000276111615245009
GAP43,0.0002727495462794918,0.0014032758620689653,0.0011305263157894735,0.0002727495462794918
FUT9,0.0002713793103448276,0.0002713793103448276,0.0,0.0002713793103448276
KRT222,0.0002712250453720509,0.0020501724137931034,0.0017789473684210525,0.0002712250453720509
OR1L6,0.0002701724137931039,0.005670172413793103,0.005399999999999999,0.0002701724137931039
MYH13,-0.00026947368421052634,0.0,0.00026947368421052634,0.00026947368421052634
HOXD9,-0.0002688929219600724,0.000751896551724138,0.0010207894736842104,0.0002688929219600724
CGNL1,-0.0002663883847549909,0.0012691379310344828,0.0015355263157894737,0.0002663883847549909
GPR78,0.0002663793103448276,0.0002663793103448276,0.0,0.0002663793103448276
CHRNB4,0.00026568965517241377,0.00026568965517241377,0.0,0.00026568965517241377
IYD,-0.0002614246823956443,0.00019620689655172412,0.0004576315789473684,0.0002614246823956443
VWA3B,0.0002613602540834845,0.0015014655172413793,0.0012401052631578948,0.0002613602540834845
ZNF560,-0.0002611978221415609,0.0013982758620689655,0.0016594736842105264,0.0002611978221415609
FAM222A,0.0002607531760435572,0.03867706896551724,0.03841631578947368,0.0002607531760435572
MROH2B,0.00026051724137931035,0.00026051724137931035,0.0,0.00026051724137931035
ZPLD1,0.00026017241379310344,0.00026017241379310344,0.0,0.00026017241379310344
C1QTNF5,0.0002596551724137931,0.0002596551724137931,0.0,0.0002596551724137931
MFRP,0.0002596551724137931,0.0002596551724137931,0.0,0.0002596551724137931
C1QTNF9B,-0.00025898366606170314,0.032482068965517245,0.03274105263157895,0.00025898366606170314
STXBP5L,-0.0002586125226860254,0.00013291379310344828,0.0003915263157894737,0.0002586125226860254
RGN,-0.00025609800362976355,0.0018025862068965519,0.0020586842105263154,0.00025609800362976355
C6,0.00025551724137931034,0.00025551724137931034,0.0,0.00025551724137931034
ANO2,0.0002544954627949191,0.004329258620689656,0.004074763157894737,0.0002544954627949191
DUSP9,-0.0002543829401088929,0.0006198275862068966,0.0008742105263157895,0.0002543829401088929
MUC17,0.00025379310344827587,0.00025379310344827587,0.0,0.00025379310344827587
ABCA12,0.0002534546279491833,0.0008560862068965517,0.0006026315789473684,0.0002534546279491833
HTRA4,-0.0002523956442831224,0.042716551724137936,0.04296894736842106,0.0002523956442831224
MGAT4C,-0.00025207894736842105,0.0,0.00025207894736842105,0.00025207894736842105
COL12A1,-0.00025205263157894735,0.0,0.00025205263157894735,0.00025205263157894735
GLYATL2,-0.00025144283121596167,0.02197224137931035,0.022223684210526312,0.00025144283121596167
COL25A1,-0.0002510762250453719,0.0008228448275862069,0.0010739210526315788,0.0002510762250453719
HOXA13,0.0002506896551724138,0.0002506896551724138,0.0,0.0002506896551724138
CACNG5,0.00025051814882032675,0.00044896551724137935,0.00019844736842105262,0.00025051814882032675
WDR72,0.00025,0.00025,0.0,0.00025
GLP2R,-0.0002496578947368421,0.0,0.0002496578947368421,0.0002496578947368421
FGF12,-0.00024907894736842103,0.0,0.00024907894736842103,0.00024907894736842103
OCA2,-0.0002471324863883846,0.0020965517241379314,0.002343684210526316,0.0002471324863883846
KCNK4,-0.0002463339382940109,0.0005560344827586207,0.0008023684210526316,0.0002463339382940109
SYT7,0.00024546098003629753,0.0011022241379310344,0.0008567631578947369,0.00024546098003629753
NR2F2,0.0002446551724137931,0.0002446551724137931,0.0,0.0002446551724137931
HOXC8,0.0002437023593466424,0.0006089655172413792,0.00036526315789473684,0.0002437023593466424
KIRREL1,-0.00024361161524500915,0.0006858620689655173,0.0009294736842105264,0.00024361161524500915
KIF12,0.0002432758620689655,0.0002432758620689655,0.0,0.0002432758620689655
C4orf54,0.00024129310344827586,0.00024129310344827586,0.0,0.00024129310344827586
AQP6,0.00024119782214156258,0.004926724137931036,0.004685526315789473,0.00024119782214156258
LHX6,-0.00024118421052631578,0.0,0.00024118421052631578,0.00024118421052631578
LOC105377864,0.00024051724137931035,0.00024051724137931035,0.0,0.00024051724137931035
PLA2G4D,-0.00023892105263157896,0.0,0.00023892105263157896,0.00023892105263157896
DPP6,0.00023885753176043525,0.0016581206896551723,0.001419263157894737,0.00023885753176043525
SLCO2A1,0.0002386116152450087,0.003529137931034483,0.003290526315789474,0.0002386116152450087
SYT16,-0.00023797368421052634,0.0,0.00023797368421052634,0.00023797368421052634
VWC2,0.00023758620689655173,0.00023758620689655173,0.0,0.00023758620689655173
PREX2,-0.00023747368421052632,0.0,0.00023747368421052632,0.00023747368421052632
XDH,-0.00023628856624319423,0.00023344827586206895,0.0004697368421052632,0.00023628856624319423
MEI4,0.00023551724137931034,0.00023551724137931034,0.0,0.00023551724137931034
BRF1,0.0002344827586195919,2.2293844827586202,2.2291500000000006,0.0002344827586195919
FOXL1,0.00023344827586206895,0.00023344827586206895,0.0,0.00023344827586206895
ADGRF2,0.00023327586206896552,0.00023327586206896552,0.0,0.00023327586206896552
ADAMTS20,0.00023116787658802182,0.00036793103448275866,0.00013676315789473684,0.00023116787658802182
ATP1A2,0.0002305716878402903,0.0013824137931034482,0.001151842105263158,0.0002305716878402903
PTPRZ1,0.00023051724137931035,0.00023051724137931035,0.0,0.00023051724137931035
ADAMTS15,-0.00023012704174228682,0.0005272413793103448,0.0007573684210526316,0.00023012704174228682
PAX3,-0.00023007259528130667,0.00027913793103448274,0.0005092105263157894,0.00023007259528130667
BTC,-0.0002292105263157895,0.0,0.0002292105263157895,0.0002292105263157895
SPATA31A3,-0.00022909255898366596,0.0013782758620689655,0.0016073684210526314,0.00022909255898366596
XKR9,-0.00022882940108892927,0.004883275862068965,0.005112105263157894,0.00022882940108892927
ABCA4,0.00022838747731397527,0.003137413793103449,0.002909026315789474,0.00022838747731397527
CHSY3,0.00022822776769509956,0.0011865172413793102,0.0009582894736842106,0.00022822776769509956
TJP1,0.00022726134301270426,0.0006531034482758621,0.00042584210526315784,0.00022726134301270426
PIK3C2G,-0.0002268684210526316,0.0,0.0002268684210526316,0.0002268684210526316
