GeneID,importance,Symbol,Description
1002,0.0,CDH4,cadherin 4
105372703,0.0,LOC105372703,uncharacterized LOC105372703
100128310,0.0,LOC100128310,uncharacterized LOC100128310
100302168,0.0,MIR1257,microRNA 1257
6874,0.0,TAF4,TATA-box binding protein associated factor 4
105372704,0.0,LOC105372704,uncharacterized LOC105372704
100422838,0.0,MIR3195,microRNA 3195
105372705,0.0,LOC105372705,uncharacterized LOC105372705
105372706,0.0,LOC105372706,uncharacterized LOC105372706
149986,0.0,LSM14B,LSM family member 14B
5688,0.0,PSMA7,proteasome 20S subunit alpha 7
26039,0.0,SS18L1,SS18L1 subunit of BAF chromatin remodeling complex
26164,0.0,MTG2,mitochondrial ribosome associated GTPase 2
11255,0.0,HRH3,histamine receptor H3
728621,0.0,CCDC30,coiled-coil domain containing 30
9885,0.0,OSBPL2,oxysterol binding protein like 2
11047,0.0,ADRM1,ADRM1 26S proteasome ubiquitin receptor
105372707,0.0,LOC105372707,
3911,0.0,LAMA5,laminin subunit alpha 5
100616340,0.0,MIR4758,microRNA 4758
101928158,0.0,LAMA5-AS1,LAMA5 antisense RNA 1
105372708,0.0,LOC105372708,uncharacterized LOC105372708
6227,0.0,RPS21,ribosomal protein S21
81928,0.0,CABLES2,Cdk5 and Abl enzyme substrate 2
105372709,0.0,LOC105372709,uncharacterized LOC105372709
140893,0.0,RBBP8NL,RBBP8 N-terminal like
105372710,0.0,LOC105372710,uncharacterized LOC105372710
140628,0.0,GATA5,GATA binding protein 5
105372711,0.0,LOC105372711,uncharacterized LOC105372711
105376995,0.0,LOC105376995,uncharacterized LOC105376995
253868,0.0,CRMA,cardiomyocyte maturation associated lncRNA
128826,0.0,MIR1-1HG,MIR1-1 host gene
406904,0.0,MIR1-1,microRNA 1-1
406923,0.0,MIR133A2,microRNA 133a-2
105372712,0.0,LINC02970,long intergenic non-protein coding RNA 2970
28231,0.0,SLCO4A1,solute carrier organic anion transporter family member 4A1
101928465,0.0,SLCO4A1-AS2,SLCO4A1 antisense RNA 2
100127888,0.0,SLCO4A1-AS1,SLCO4A1 antisense RNA 1
4923,0.0,NTSR1,neurotensin receptor 1
107987285,0.0,LOC107987285,
100652730,0.0,LINC00659,long intergenic non-protein coding RNA 659
105372716,0.0,LOC105372716,uncharacterized LOC105372716
55257,0.0,MRGBP,MRG domain binding protein
101409261,0.0,OGFR-AS1,OGFR antisense RNA 1
11054,0.0,OGFR,opioid growth factor receptor
1299,0.0,COL9A3,collagen type IX alpha 3 chain
10732,0.0,TCFL5,transcription factor like 5
100132911,0.0,DPH3P1,diphthamide biosynthesis 3 pseudogene 1
105372717,0.0,LOC105372717,uncharacterized LOC105372717
11083,0.0,DIDO1,death inducer-obliterator 1
109623463,0.0,SNORA117,"small nucleolar RNA, H/ACA box 117"
54994,0.0,GID8,GID complex subunit 8 homolog
63910,0.0,SLC17A9,solute carrier family 17 member 9
128408,0.0,BHLHE23,basic helix-loop-helix family member e23
63930,0.0,LINC01749,long intergenic non-protein coding RNA 1749
105372718,0.0,LOC105372718,uncharacterized LOC105372718
100144596,0.0,LINC00029,long intergenic non-protein coding RNA 29
100144597,0.0,LINC01056,long intergenic non-protein coding RNA 1056
768097,0.0,HAR1B,highly accelerated region 1B
768096,0.0,HAR1A,highly accelerated region 1A
105372719,0.0,LOC105372719,uncharacterized LOC105372719
105376996,0.0,LOC105376996,uncharacterized LOC105376996
406909,0.0,MIR124-3,microRNA 124-3
54915,0.0,YTHDF1,YTH N6-methyladenosine RNA binding protein 1
79444,0.0,BIRC7,baculoviral IAP repeat containing 7
100423014,0.0,MIR3196,microRNA 3196
128414,0.0,NKAIN4,sodium/potassium transporting ATPase interacting 4
100192386,0.0,FLJ16779,uncharacterized LOC100192386
55738,0.0,ARFGAP1,ADP ribosylation factor GTPase activating protein 1
100422945,0.0,MIR4326,microRNA 4326
57642,0.0,COL20A1,collagen type XX alpha 1 chain
1137,0.0,CHRNA4,cholinergic receptor nicotinic alpha 4 subunit
100130587,0.0,LOC100130587,uncharacterized LOC100130587
3785,0.0,KCNQ2,potassium voltage-gated channel subfamily Q member 2
105372724,0.0,LOC105372724,uncharacterized LOC105372724
105372721,0.0,LOC105372721,uncharacterized LOC105372721
105372720,0.0,KCNQ2-AS1,KCNQ2 antisense RNA 1
1917,0.0,EEF1A2,eukaryotic translation elongation factor 1 alpha 2
105372725,0.0,LOC105372725,uncharacterized LOC105372725
102723814,0.0,LOC102723814,uncharacterized LOC102723814
79144,0.0,PPDPF,pancreatic progenitor cell differentiation and proliferation factor
5753,0.0,PTK6,protein tyrosine kinase 6
6725,0.0,SRMS,src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites
79717,0.0,PPCS,phosphopantothenoylcysteine synthetase
85441,0.0,HELZ2,helicase with zinc finger 2
26205,0.0,GMEB2,glucocorticoid modulatory element binding protein 2
100505771,0.0,MHENCR,melanoma highly expressed competing endogenous lncRNA for miR-425 and miR-489
50861,0.0,STMN3,stathmin 3
105372726,0.0,LOC105372726,
100533107,0.0,RTEL1-TNFRSF6B,RTEL1-TNFRSF6B readthrough (NMD candidate)
10465,0.0,PPIH,peptidylprolyl isomerase H
8771,0.0,TNFRSF6B,TNF receptor superfamily member 6b
10139,0.0,ARFRP1,ADP ribosylation factor related protein 1
4904,0.0,YBX1,Y-box binding protein 1
54923,0.0,LIME1,Lck interacting transmembrane adaptor 1
149461,0.0,CLDN19,claudin 19
140685,0.0,ZBTB46,zinc finger and BTB domain containing 46
101928604,0.0,ZBTB46-AS1,ZBTB46 antisense RNA 1
100128998,0.0,C20orf181,chromosome 20 putative open reading frame 181
140701,0.0,ABHD16B,abhydrolase domain containing 16B
112268269,0.0,LOC112268269,uncharacterized LOC112268269
7165,0.0,TPD52L2,TPD52 like 2
80331,0.0,DNAJC5,DnaJ heat shock protein family (Hsp40) member C5
100126329,0.0,MIR941-1,microRNA 941-1
100126339,0.0,MIR941-2,microRNA 941-2
100126352,0.0,MIR941-3,microRNA 941-3
100126330,0.0,MIR941-4,microRNA 941-4
103504732,0.0,MIR941-5,microRNA 941-5
54963,0.0,UCKL1,uridine-cytidine kinase 1 like 1
100302137,0.0,MIR1914,microRNA 1914
693232,0.0,MIR647,microRNA 647
100113386,0.0,UCKL1-AS1,UCKL1 antisense RNA 1
57473,0.0,ZNF512B,zinc finger protein 512B
140700,0.0,SAMD10,sterile alpha motif domain containing 10
24148,0.0,PRPF6,pre-mRNA processing factor 6
284739,0.0,C20orf204,chromosome 20 open reading frame 204
64175,0.0,P3H1,prolyl 3-hydroxylase 1
54345,0.0,SOX18,SRY-box transcription factor 18
10287,0.0,RGS19,regulator of G protein signaling 19
102466741,0.0,MIR6813,microRNA 6813
4987,0.0,OPRL1,opioid related nociceptin receptor 1
198437,0.0,LKAAEAR1,LKAAEAR motif containing 1
2832,0.0,NPBWR2,neuropeptides B and W receptor 2
79078,0.0,C1orf50,chromosome 1 open reading frame 50
4661,0.0,MYT1,myelin transcription factor 1
55251,0.0,PCMTD2,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2
140849,0.0,LINC00266-1,replaced by ID 107126285
105379484,0.0,LOC105379484,uncharacterized LOC105379484
102723996,0.0,LOC102723996,ICOS ligand
105372832,0.0,LOC105372832,uncharacterized LOC105372832
105372831,0.0,CH507-9B2.8,uncharacterized CH507-9B2.8
107987292,0.0,LOC107987292,putative proline-rich protein 21
101928576,0.0,LOC101928576,uncharacterized LOC101928576
102724023,0.0,LOC102724023,glutamine amidotransferase class 1 domain containing 3B
102724159,0.0,LOC102724159,periodic tryptophan protein 2 homolog
102724200,0.0,LOC102724200,trafficking protein particle complex subunit 10-like
105379487,0.0,LINC01670,long intergenic non-protein coding RNA 1670
105379488,0.0,LOC105379488,uncharacterized LOC105379488
105379489,0.0,LOC105379489,
102724219,0.0,LOC102724219,uncharacterized LOC102724219
107987309,0.0,LOC107987309,
102724334,0.0,LOC102724334,histone H2B type F-S-like
105379490,0.0,LOC105379490,
102724354,0.0,LOC102724354,long intergenic non-protein coding RNA 1669
102724370,0.0,LOC102724370,uncharacterized LOC102724370
102724398,0.0,CH507-42P11.6,uncharacterized CH507-42P11.6
107985506,0.0,LOC107985506,
102724428,0.0,LOC102724428,salt inducible kinase 1B (putative)
107987288,0.0,LOC107987288,uncharacterized LOC107987288
107987289,0.0,LOC107987289,
102724701,0.0,LOC102724701,uncharacterized LOC102724701
105379491,0.0,LOC105379491,uncharacterized LOC105379491
102724843,0.0,LOC102724843,uncharacterized LOC102724843
105379493,0.0,CH507-145C22.1,uncharacterized CH507-145C22.1
107987290,0.0,LOC107987290,replaced by ID 105379493
102724560,0.0,LOC102724560,cystathionine beta-synthase like
102724594,0.0,LOC102724594,U2 small nuclear RNA auxiliary factor 1 like 5
106780825,0.0,LOC106780825,"FOXM1-regulated, gastric cancer associated-like"
102724652,0.0,LOC102724652,crystallin alpha A2
105379497,0.0,LOC105379497,
110091777,0.0,LOC110091777,uncharacterized LOC110091777
102466252,0.0,MIR8069-1,microRNA 8069-1
105379499,0.0,LOC105379499,uncharacterized LOC105379499
105379501,0.0,LOC105379501,
105379502,0.0,LOC105379502,uncharacterized LOC105379502
105379503,0.0,LOC105379503,
102724951,0.0,LOC102724951,uncharacterized LOC102724951
107987308,0.0,LOC107987308,
102723360,0.0,LOC102723360,uncharacterized LOC102723360
102723553,0.0,LOC102723553,small integral membrane protein 11B
102723451,0.0,LOC102723451,family with sequence similarity 243 member B
105379504,0.0,LOC105379504,salivary glue protein Sgs-3-like
102723475,0.0,LOC102723475,potassium voltage-gated channel subfamily E regulatory subunit 1B
105379505,0.0,LOC105379505,uncharacterized LOC105379505
102465433,0.0,MIR6724-1,microRNA 6724-1
109864279,0.0,RNA45SN2,"RNA, 45S pre-ribosomal N2"
100500862,0.0,MIR3648-1,microRNA 3648-1
109864280,0.0,RNA18SN2,"RNA, 18S ribosomal N2"
109864281,0.0,RNA5-8SN2,"RNA, 5.8S ribosomal N2"
109864282,0.0,RNA28SN2,"RNA, 28S ribosomal N2"
105379506,0.0,LOC105379506,
107987293,0.0,LOC107987293,
102723570,0.0,CDC27P9,cell division cycle 27 pseudogene 9
103504727,0.0,MIR6724-2,microRNA 6724-2
105378683,0.0,TMEM269-DT,TMEM269 divergent transcript
109910379,0.0,RNA45SN3,"RNA, 45S pre-ribosomal N3"
109910380,0.0,RNA18SN3,"RNA, 18S ribosomal N3"
109910381,0.0,RNA5-8SN3,"RNA, 5.8S ribosomal N3"
109910382,0.0,RNA28SN3,"RNA, 28S ribosomal N3"
112268284,0.0,LOC112268284,
105379508,0.0,LOC105379508,
102723584,0.0,CDC27P10,cell division cycle 27 pseudogene 10
103504733,0.0,MIR6724-4,microRNA 6724-4
106631777,0.0,RNA45SN1,"RNA, 45S pre-ribosomal N1"
113218488,0.0,MIR10396B,microRNA 10396b
106631781,0.0,RNA18SN1,"RNA, 18S ribosomal N1"
106632260,0.0,RNA5-8SN1,"RNA, 5.8S ribosomal N1"
106632264,0.0,RNA28SN1,"RNA, 28S ribosomal N1"
100129924,0.0,TMEM269,transmembrane protein 269
107987294,0.0,LOC107987294,
102723603,0.0,CDC27P11,cell division cycle 27 pseudogene 11
105372730,0.0,LINC01666,long intergenic non-protein coding RNA 1666
103504731,0.0,MIR3648-2,microRNA 3648-2
113218501,0.0,MIR10396A,microRNA 10396a
101927615,0.0,LOC101927615,uncharacterized LOC101927615
107984946,0.0,LOC107984946,uncharacterized LOC107984946
101930100,0.0,LOC101930100,uncharacterized LOC101930100
101927345,0.0,LOC101927345,putative ankyrin repeat domain-containing protein 20A12
105379511,0.0,NCOR1P4,NCOR1 pseudogene 4
105379514,0.0,LOC105379514,uncharacterized LOC105379514
105379513,0.0,LOC105379513,
441058,0.0,LINC01667,long intergenic non-protein coding RNA 1667
105372734,0.0,LOC105372734,uncharacterized LOC105372734
105372733,0.0,LOC105372733,uncharacterized LOC105372733
85319,0.0,BAGE2,"BAGE family member 2, pseudogene"
105378260,0.0,LOC105378260,replaced by ID 85319
7179,0.0,TPTE,transmembrane phosphatase with tensin homology
149992,0.0,ANKRD30BP2,ankyrin repeat domain 30B pseudogene 2
100423018,0.0,MIR3156-3,microRNA 3156-3
102724188,0.0,LINC01674,long intergenic non-protein coding RNA 1674
317754,0.0,POTED,POTE ankyrin domain family member D
100423008,0.0,MIR3118-1,microRNA 3118-1
107985482,0.0,LOC107985482,uncharacterized LOC107985482
112268283,0.0,LOC112268283,uncharacterized LOC112268283
103504736,0.0,MIR8069,microRNA 8069
54055,0.0,CYP4F29P,"cytochrome P450 family 4 subfamily F member 29, pseudogene"
110091776,0.0,LOC110091776,ankyrin repeat domain 18B pseudogene
391267,0.0,ANKRD20A11P,"ankyrin repeat domain 20 family member A11, pseudogene"
105377134,0.0,LOC105377134,uncharacterized LOC105377134
149998,0.0,LIPI,lipase I
54033,0.0,RBM11,RNA binding motif protein 11
150000,0.0,ABCC13,ATP binding cassette subfamily C member 13 (pseudogene)
6782,0.0,HSPA13,heat shock protein family A (Hsp70) member 13
105369304,0.0,LOC105369304,uncharacterized LOC105369304
64092,0.0,SAMSN1,"SAM domain, SH3 domain and nuclear localization signals 1"
100874190,0.0,SAMSN1-AS1,SAMSN1 antisense RNA 1
388813,0.0,LOC388813,replaced by ID 64092
105372738,0.0,LOC105372738,uncharacterized LOC105372738
107987295,0.0,LINC02246,long intergenic non-protein coding RNA 2246
8204,0.0,NRIP1,nuclear receptor interacting protein 1
107985483,0.0,LOC107985483,uncharacterized LOC107985483
105369292,0.0,LOC105369292,uncharacterized LOC105369292
101927745,0.0,LOC101927745,uncharacterized LOC101927745
105369302,0.0,LOC105369302,uncharacterized LOC105369302
29761,0.0,USP25,ubiquitin specific peptidase 25
112268281,0.0,LOC112268281,
388815,0.0,MIR99AHG,mir-99a-let-7c cluster host gene
109617014,0.0,SNORD74B,"small nucleolar RNA, C/D box 74B"
112268282,0.0,LOC112268282,
407055,0.0,MIR99A,microRNA 99a
406885,0.0,MIRLET7C,microRNA let-7c
406912,0.0,MIR125B2,microRNA 125b-2
105372740,0.0,LOC105372740,uncharacterized LOC105372740
107985511,0.0,LOC107985511,uncharacterized LOC107985511
100505929,0.0,LINC01549,long intergenic non-protein coding RNA 1549
100189284,0.0,TRG-GCC1-5,tRNA-Gly (anticodon GCC) 1-5
374969,0.0,SVBP,small vasohibin binding protein
114625,0.0,ERMAP,erythroblast membrane associated protein (Scianna blood group)
110806272,0.0,BTG3-AS1,BTG3 antisense RNA 1
105372741,0.0,LOC105372741,
246312,0.0,C21orf91-OT1,C21orf91 overlapping transcript 1
51058,0.0,ZNF691,zinc finger protein 691
140578,0.0,CHODL,chondrolectin
54075,0.0,CHODL-AS1,CHODL antisense RNA 1
107987296,0.0,LOC107987296,
5651,0.0,TMPRSS15,transmembrane serine protease 15
101927797,0.0,MIR548XHG,MIR548X host gene
100422920,0.0,MIR548X,microRNA 548x
107985490,0.0,LOC107985490,uncharacterized LOC107985490
105372746,0.0,LINC01683,long intergenic non-protein coding RNA 1683
105372745,0.0,LOC105372745,uncharacterized LOC105372745
339539,0.0,LOC339539,uncharacterized LOC339539
387486,0.0,LINC00320,long intergenic non-protein coding RNA 320
4685,0.0,NCAM2,neural cell adhesion molecule 2
378828,0.0,LINC00317,long intergenic non-protein coding RNA 317
101927821,0.0,LINC01425,long intergenic non-protein coding RNA 1425
101927843,0.0,LINC01687,long intergenic non-protein coding RNA 1687
54143,0.0,LINC00308,long intergenic non-protein coding RNA 308
107985508,0.0,LOC107985508,uncharacterized LOC107985508
107985509,0.0,LOC107985509,
107985494,0.0,LOC107985494,uncharacterized LOC107985494
102466967,0.0,MIR6130,microRNA 6130
266917,0.0,D21S2088E,D21S2088E
105372747,0.0,LOC105372747,uncharacterized LOC105372747
107985512,0.0,LOC107985512,uncharacterized LOC107985512
105372749,0.0,LOC105372749,uncharacterized LOC105372749
105372750,0.0,LOC105372750,uncharacterized LOC105372750
101927869,0.0,LINC01689,long intergenic non-protein coding RNA 1689
105372751,0.0,LINC01684,long intergenic non-protein coding RNA 1684
339622,0.0,LINC01692,long intergenic non-protein coding RNA 1692
107985516,0.0,LOC107985516,uncharacterized LOC107985516
54072,0.0,LINC00158,long intergenic non-protein coding RNA 158
105372753,0.0,LOC105372753,uncharacterized LOC105372753
114614,0.0,MIR155HG,MIR155 host gene
406947,0.0,MIR155,microRNA 155
282566,0.0,LINC00515,long intergenic non-protein coding RNA 515
6513,0.0,SLC2A1,solute carrier family 2 member 1
58494,0.0,JAM2,junctional adhesion molecule 2
522,0.0,ATP5PF,ATP synthase peripheral stalk subunit F6
2551,0.0,GABPA,GA binding protein transcription factor subunit alpha
105372757,0.0,LOC105372757,uncharacterized LOC105372757
105372756,0.0,LOC105372756,uncharacterized LOC105372756
351,0.0,APP,amyloid beta precursor protein
100996571,0.0,CYYR1-AS1,CYYR1 antisense RNA 1
105372758,0.0,LOC105372758,uncharacterized LOC105372758
107985474,0.0,LOC107985474,uncharacterized LOC107985474
116159,0.0,CYYR1,cysteine and tyrosine rich 1
9510,0.0,ADAMTS1,ADAM metallopeptidase with thrombospondin type 1 motif 1
105372760,0.0,LOC105372760,uncharacterized LOC105372760
11096,0.0,ADAMTS5,ADAM metallopeptidase with thrombospondin type 1 motif 5
100616243,0.0,MIR4759,microRNA 4759
112268279,0.0,LOC112268279,
112268280,0.0,LOC112268280,
102724355,0.0,LOC102724355,uncharacterized LOC102724355
105372759,0.0,LOC105372759,uncharacterized LOC105372759
105372762,0.0,LOC105372762,uncharacterized LOC105372762
105372763,0.0,LINC01673,long intergenic non-protein coding RNA 1673
54088,0.0,LINC00113,long intergenic non-protein coding RNA 113
246705,0.0,LINC00314,long intergenic non-protein coding RNA 314
284825,0.0,LINC01697,long intergenic non-protein coding RNA 1697
101927973,0.0,LINC01695,long intergenic non-protein coding RNA 1695
102724420,0.0,LOC102724420,
105372764,0.0,LOC105372764,
29104,0.0,N6AMT1,N-6 adenine-specific DNA methyltransferase 1
118421,0.0,LINC00161,long intergenic non-protein coding RNA 161
26046,0.0,LTN1,listerin E3 ubiquitin protein ligase 1
105372766,0.0,LOC105372766,uncharacterized LOC105372766
10069,0.0,RWDD2B,RWD domain containing 2B
10600,0.0,USP16,ubiquitin specific peptidase 16
10694,0.0,CCT8,chaperonin containing TCP1 subunit 8
56911,0.0,MAP3K7CL,MAP3K7 C-terminal like
105372767,0.0,LOC105372767,uncharacterized LOC105372767
193629,0.0,LINC00189,long intergenic non-protein coding RNA 189
105369299,0.0,LOC105369299,uncharacterized LOC105369299
571,0.0,BACH1,BTB domain and CNC homolog 1
100874322,0.0,BACH1-IT2,BACH1 intronic transcript 2
107985486,0.0,LOC107985486,uncharacterized LOC107985486
440584,0.0,SLC2A1-DT,SLC2A1 divergent transcript
54147,0.0,BACH1-IT3,BACH1 intronic transcript 3
2897,0.0,GRIK1,glutamate ionotropic receptor kainate type subunit 1
105372768,0.0,LOC105372768,uncharacterized LOC105372768
100379661,0.0,GRIK1-AS2,GRIK1 antisense RNA 2
642976,0.0,GRIK1-AS1,GRIK1 antisense RNA 1
26285,0.0,CLDN17,claudin 17
266919,0.0,LINC00307,long intergenic non-protein coding RNA 307
9073,0.0,CLDN8,claudin 8
643803,0.0,KRTAP24-1,keratin associated protein 24-1
100131902,0.0,KRTAP25-1,keratin associated protein 25-1
388818,0.0,KRTAP26-1,keratin associated protein 26-1
643812,0.0,KRTAP27-1,keratin associated protein 27-1
337963,0.0,KRTAP23-1,keratin associated protein 23-1
337959,0.0,KRTAP13-2,keratin associated protein 13-2
100422891,0.0,MIR4327,microRNA 4327
105372772,0.0,LOC105372772,uncharacterized LOC105372772
140258,0.0,KRTAP13-1,keratin associated protein 13-1
337960,0.0,KRTAP13-3,keratin associated protein 13-3
284827,0.0,KRTAP13-4,keratin associated protein 13-4
254950,0.0,KRTAP15-1,keratin associated protein 15-1
337882,0.0,KRTAP19-1,keratin associated protein 19-1
337969,0.0,KRTAP19-2,keratin associated protein 19-2
